latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.44411,-92.03191,312.86,1.08,1.04,2025-10-28,0924,A,80,6.1NRT,296.78,9.19,N
19.39882,-92.03988,342.21,1.08,1.04,2025-10-28,0924,A,100,6.1NRT,296.96,49.5,N
19.37426,-92.00322,312.13,1.09,1.04,2025-10-28,0924,A,78,6.1NRT,297.06,8.33,N
18.42152,-93.18587,308.82,1.02,1.01,2025-10-28,0924,A,74,6.1NRT,295.11,6.95,N
18.07001,-93.30764,304.57,1.02,1.01,2025-10-28,0924,A,61,6.1NRT,293.36,5.46,N
17.89564,-92.48782,319.42,1.07,1.03,2025-10-28,0924,A,99,6.1NRT,293.74,16.97,N
18.09817,-94.0439,323.47,1,1,2025-10-28,0924,A,100,6.1NRT,294.12,20.68,N
18.1071,-94.34202,308.22,1,1,2025-10-28,0924,A,74,6.1NRT,293.91,7.6,N
17.89518,-93.18977,311.68,1.03,1.01,2025-10-28,0924,A,83,6.1NRT,293.81,9.93,N
17.89371,-93.18041,308.78,1.03,1.01,2025-10-28,0924,A,76,6.1NRT,293.17,7.66,N
17.9251,-93.62824,302.76,1.01,1,2025-10-28,0924,A,51,6.1NRT,292.43,4.34,N
41.11872,-85.35255,301.62,1.11,1.05,2025-10-28,0920,A,43,6.1NRT,275.93,10.37,N
49.09175,-117.37411,302.11,1.78,1.31,2025-10-28,1056,A,47,6.1NRT,269.54,25.05,N
44.82753,-115.97339,303.52,1.33,1.14,2025-10-28,1058,A,56,6.1NRT,265.44,16.75,N
26.67204,-81.21345,323.35,1.04,1.02,2025-10-28,1446,T,79,6.1NRT,294.63,16.51,D
26.67068,-81.20331,317.75,1.04,1.02,2025-10-28,1446,T,61,6.1NRT,295.41,10.79,D
26.66175,-81.20476,318.35,1.04,1.02,2025-10-28,1446,T,47,6.1NRT,294.99,10.92,D
26.62626,-81.07643,308.46,1.03,1.01,2025-10-28,1446,T,53,6.1NRT,295.31,4.73,D
19.39841,-92.04285,315.21,4.34,1.92,2025-10-28,1448,T,55,6.1NRT,292.47,86.37,D
19.39442,-92.04915,313.54,4.34,1.92,2025-10-28,1448,T,44,6.1NRT,291.71,77.03,D
25.84095,-98.30026,314.52,2.04,1.39,2025-10-28,1624,T,46,6.1NRT,302.02,12.09,D
23.87673,-98.99656,325.99,2,1.38,2025-10-28,1624,T,81,6.1NRT,298.35,52.04,D
23.87318,-98.97772,352,2,1.38,2025-10-28,1624,T,96,6.1NRT,300.18,170.29,D
23.88059,-98.98194,338.44,2,1.38,2025-10-28,1624,T,90,6.1NRT,298.99,99.24,D
23.87717,-98.96304,311.79,2.01,1.38,2025-10-28,1624,T,64,6.1NRT,298.19,15.42,D
23.86863,-98.9846,339.22,2,1.38,2025-10-28,1624,T,90,6.1NRT,299.48,102.83,D
23.12026,-97.82456,309.72,2.53,1.53,2025-10-28,1624,T,61,6.1NRT,297.65,20,D
23.78158,-105.35881,303.73,1,1,2025-10-28,1626,T,16,6.1NRT,292.58,3.31,D
23.77284,-105.36024,303.6,1,1,2025-10-28,1626,T,10,6.1NRT,291.89,3.39,D
20.83104,-100.42061,311.76,1.82,1.32,2025-10-28,1626,T,28,6.1NRT,299.36,13.49,D
20.82254,-100.43945,312.95,1.81,1.32,2025-10-28,1626,T,64,6.1NRT,300.25,14.25,D
20.56093,-100.26279,311.44,1.89,1.34,2025-10-28,1626,T,57,6.1NRT,297.5,13.43,D
20.57082,-100.52254,310.48,1.81,1.32,2025-10-28,1626,T,61,6.1NRT,297.32,10.49,D
20.58106,-101.17609,315.86,1.62,1.25,2025-10-28,1626,T,71,6.1NRT,299.58,16.66,D
20.57847,-101.16117,312.53,1.62,1.25,2025-10-28,1626,T,65,6.1NRT,298.45,11.51,D
20.52487,-100.91966,313.72,1.69,1.28,2025-10-28,1626,T,68,6.1NRT,300.01,12.62,D
20.52492,-100.92547,313.05,1.69,1.28,2025-10-28,1626,T,65,6.1NRT,299.84,10.79,D
20.04368,-99.29079,307.36,2.29,1.47,2025-10-28,1626,T,46,6.1NRT,294.94,13.92,D
20.72714,-103.49347,310.06,1.16,1.07,2025-10-28,1626,T,53,6.1NRT,299.33,6.42,D
20.72546,-103.48273,310.03,1.16,1.07,2025-10-28,1626,T,53,6.1NRT,297.76,5.88,D
20.54926,-103.26178,309.44,1.2,1.09,2025-10-28,1626,T,17,6.1NRT,296.78,4.93,D
20.54748,-103.25072,308.75,1.2,1.09,2025-10-28,1626,T,36,6.1NRT,296.9,4.78,D
19.73834,-99.21386,308.66,2.36,1.48,2025-10-28,1626,T,26,6.1NRT,295.32,18.02,D
19.60535,-99.20915,309.63,2.38,1.49,2025-10-28,1626,T,40,6.1NRT,295.72,15.51,D
19.29517,-99.53986,309.57,2.28,1.46,2025-10-28,1626,T,41,6.1NRT,296.51,17.48,D
19.80874,-102.69924,308.29,1.32,1.14,2025-10-28,1626,T,63,6.1NRT,296.24,6.16,D
18.51234,-96.13558,313.36,4.28,1.91,2025-10-28,1626,T,72,6.1NRT,293.93,68.53,D
19.58527,-102.46969,310.41,1.38,1.16,2025-10-28,1626,T,36,6.1NRT,296.47,7.85,D
19.41757,-102.12833,305.03,1.46,1.19,2025-10-28,1626,T,49,6.1NRT,293.38,7.63,D
36.03236,-102.66253,300.38,1.01,1,2025-10-28,1622,T,36,6.1NRT,284.69,4.66,D
30.53669,-93.479,314.79,3.45,1.75,2025-10-28,1624,T,72,6.1NRT,291.23,67.47,D
31.64429,-101.76584,310.4,1.05,1.02,2025-10-28,1624,T,59,6.1NRT,285.54,8.63,D
29.07387,-99.76525,313.89,1.4,1.17,2025-10-28,1624,T,61,6.1NRT,299.65,11.57,D
27.8869,-98.54751,318.17,1.77,1.3,2025-10-28,1624,T,64,6.1NRT,303.31,19.83,D
27.88915,-98.55264,313.55,1.77,1.3,2025-10-28,1624,T,38,6.1NRT,303.2,11.75,D
49.96436,-118.13626,313.54,1.18,1.08,2025-10-28,1756,T,64,6.1NRT,270.87,21.77,D
49.95489,-118.13904,336.33,1.18,1.08,2025-10-28,1756,T,64,6.1NRT,270.43,52.37,D
49.94556,-118.14267,300.1,1.18,1.08,2025-10-28,1756,T,14,6.1NRT,267.06,10.1,D
49.10894,-114.58808,332.35,1.76,1.3,2025-10-28,1756,T,83,6.1NRT,272.36,83.1,D
49.10386,-114.56429,304.24,1.76,1.3,2025-10-28,1756,T,51,6.1NRT,271.45,23.16,D
48.72968,-115.0489,315.46,1.71,1.28,2025-10-28,1756,T,57,6.1NRT,272.66,39.89,D
48.72483,-115.02594,307.04,1.71,1.28,2025-10-28,1756,T,61,6.1NRT,269.99,26.17,D
48.52179,-114.42701,317.06,1.86,1.33,2025-10-28,1756,T,63,6.1NRT,273.67,45.63,D
48.51747,-114.40755,316.17,1.86,1.33,2025-10-28,1756,T,56,6.1NRT,270.62,43.48,D
48.24923,-114.58891,308.37,1.86,1.33,2025-10-28,1756,T,51,6.1NRT,271.94,31.59,D
48.11058,-116.13957,304.05,1.57,1.23,2025-10-28,1756,T,55,6.1NRT,276.03,19.17,D
47.63988,-114.97406,315.99,1.85,1.33,2025-10-28,1756,T,76,6.1NRT,275.65,46.56,D
47.20612,-114.79469,302.53,1.94,1.36,2025-10-28,1756,T,33,6.1NRT,273.63,23.95,D
46.52111,-115.91787,306.53,1.77,1.3,2025-10-28,1756,T,64,6.1NRT,269.52,28.84,D
46.31962,-115.80661,317.82,1.82,1.32,2025-10-28,1756,T,78,6.1NRT,268.9,47.36,D
45.95147,-114.19965,303.48,2.27,1.46,2025-10-28,1756,T,52,6.1NRT,273.54,32.13,D
45.93299,-114.17847,301.45,2.28,1.46,2025-10-28,1756,T,45,6.1NRT,273.71,27.7,D
44.29321,-120.29567,328.15,1.23,1.1,2025-10-28,1758,T,85,6.1NRT,274.83,39.25,D
44.29048,-120.28065,309.28,1.23,1.1,2025-10-28,1758,T,16,6.1NRT,274.13,15.14,D
44.29132,-120.30309,330.65,1.23,1.1,2025-10-28,1758,T,34,6.1NRT,275.08,40.43,D
44.28181,-120.30605,337.88,1.23,1.1,2025-10-28,1758,T,91,6.1NRT,275.37,56.22,D
44.27223,-120.30868,317.57,1.23,1.1,2025-10-28,1758,T,63,6.1NRT,275.17,23.6,D
44.3247,-122.45361,331.51,1.05,1.02,2025-10-28,1758,T,0,6.1NRT,277.19,35.73,D
44.32273,-122.44128,328.72,1.05,1.02,2025-10-28,1758,T,65,6.1NRT,277.33,32.06,D
43.09787,-120.72334,306.36,1.23,1.1,2025-10-28,1758,T,63,6.1NRT,280.62,12.58,D
43.09533,-120.70912,360.24,1.24,1.1,2025-10-28,1758,T,100,6.1NRT,283.46,122.13,D
43.12368,-121.34586,315.36,1.16,1.07,2025-10-28,1758,T,76,6.1NRT,278.01,22.2,D
43.12131,-121.3321,323.41,1.17,1.07,2025-10-28,1758,T,82,6.1NRT,277.94,31.62,D
42.43211,-120.44057,327.37,1.31,1.13,2025-10-28,1758,T,80,6.1NRT,282.7,40.83,D
42.42925,-120.42477,310.34,1.31,1.13,2025-10-28,1758,T,66,6.1NRT,282.01,17.3,D
42.42533,-120.46027,334.68,1.3,1.13,2025-10-28,1758,T,89,6.1NRT,282.15,54.43,D
42.42241,-120.4441,340.76,1.31,1.13,2025-10-28,1758,T,87,6.1NRT,283.97,68.57,D
42.41274,-120.44782,333.51,1.31,1.13,2025-10-28,1758,T,84,6.1NRT,281.93,53.03,D
42.87038,-124.43281,314.47,1,1,2025-10-28,1758,T,75,6.1NRT,286.56,14.14,D
42.86865,-124.42096,315.65,1,1,2025-10-28,1758,T,76,6.1NRT,286.17,15.27,D
42.2013,-120.65475,313.18,1.29,1.13,2025-10-28,1758,T,55,6.1NRT,279.94,21.9,D
40.3484,-121.51394,305.41,1.27,1.12,2025-10-28,1800,T,61,6.1NRT,282.38,12.22,D
40.65601,-124.02405,328.22,1.03,1.02,2025-10-28,1800,T,85,6.1NRT,286.69,30.22,D
40.41331,-122.53571,300.47,1.15,1.07,2025-10-28,1800,T,37,6.1NRT,290.18,3.84,D
40.49979,-123.73946,322.11,1.05,1.02,2025-10-28,1800,T,81,6.1NRT,286.78,22.6,D
40.49792,-123.72775,301.54,1.05,1.02,2025-10-28,1800,T,44,6.1NRT,286.23,5.64,D
40.37908,-123.85883,314.83,1.05,1.02,2025-10-28,1800,T,75,6.1NRT,285.48,16,D
40.37722,-123.84705,312.4,1.05,1.02,2025-10-28,1800,T,62,6.1NRT,286.15,13.35,D
40.01957,-121.70981,304.23,1.26,1.11,2025-10-28,1800,T,58,6.1NRT,289.38,8.5,D
40.36273,-123.8139,335.34,1.05,1.02,2025-10-28,1800,T,89,6.1NRT,287.21,40.73,D
40.36085,-123.80202,308.56,1.05,1.02,2025-10-28,1800,T,67,6.1NRT,285.84,10.7,D
39.92654,-121.71205,337.76,1.26,1.12,2025-10-28,1800,T,91,6.1NRT,290.3,56.19,D
39.924,-121.69771,334.77,1.26,1.12,2025-10-28,1800,T,89,6.1NRT,290.63,50.03,D
39.95854,-122.71702,312.87,1.14,1.07,2025-10-28,1800,T,73,6.1NRT,290.66,15.27,D
39.94921,-122.71902,336.53,1.14,1.07,2025-10-28,1800,T,90,6.1NRT,289.89,46.91,D
39.79519,-123.7525,312.68,1.06,1.03,2025-10-28,1800,T,73,6.1NRT,285.09,14.48,D
39.78624,-123.75491,313.25,1.06,1.03,2025-10-28,1800,T,73,6.1NRT,284.88,14.94,D
39.48598,-122.14622,310.1,1.23,1.1,2025-10-28,1800,T,70,6.1NRT,291.43,12.82,D
39.48355,-122.13252,311.88,1.23,1.1,2025-10-28,1800,T,72,6.1NRT,289.29,14.37,D
38.98215,-120.49749,302.92,1.52,1.22,2025-10-28,1800,T,29,6.1NRT,291.38,8.13,D
38.97834,-120.50416,327.49,1.52,1.22,2025-10-28,1800,T,85,6.1NRT,291.44,47.8,D
38.97501,-120.48645,313.71,1.53,1.22,2025-10-28,1800,T,74,6.1NRT,292.22,23.2,D
38.73161,-120.25097,310.51,1.59,1.24,2025-10-28,1800,T,70,6.1NRT,289.21,20.19,D
38.98285,-122.00208,303.04,1.27,1.12,2025-10-28,1800,T,29,6.1NRT,290.1,5.57,D
38.9803,-121.98799,310.37,1.27,1.12,2025-10-28,1800,T,70,6.1NRT,290.43,12.32,D
38.97988,-121.99465,316.07,1.27,1.12,2025-10-28,1800,T,76,6.1NRT,290.31,18.63,D
38.81227,-122.98947,300.46,1.16,1.07,2025-10-28,1800,T,29,6.1NRT,288.36,3.94,D
37.0313,-120.53662,315.25,1.67,1.27,2025-10-28,1800,T,76,6.1NRT,291.75,24.52,D
37.03164,-120.54285,311.95,1.67,1.27,2025-10-28,1800,T,50,6.1NRT,291.2,18.14,D
37.02821,-120.52495,310.78,1.67,1.27,2025-10-28,1800,T,26,6.1NRT,292.87,16.81,D
19.40681,-155.27347,329.77,1,1,2025-10-28,1945,T,58,6.1NRT,307.35,23.62,D
44.05953,-70.1005,304.02,1.4,1.17,2025-10-28,1845,A,58,6.1NRT,283.82,13.46,D
44.14251,-70.48376,302.7,1.46,1.19,2025-10-28,1845,A,46,6.1NRT,284.16,13.35,D
44.09718,-70.71109,300.17,1.5,1.21,2025-10-28,1845,A,0,6.1NRT,284.16,11.19,D
30.08064,-91.07736,312.15,1.76,1.3,2025-10-28,2019,A,68,6.1NRT,296.87,17.69,D
17.51075,-88.44834,311.46,2.11,1.41,2025-10-28,2017,A,65,6.1NRT,295.48,14.93,D
17.83227,-93.1311,322.73,4.75,1.99,2025-10-28,2017,A,79,6.1NRT,292.52,157.37,D
17.83377,-93.13487,322.9,4.75,1.99,2025-10-28,2017,A,79,6.1NRT,292.53,150.98,D
19.98034,-89.08216,309.54,2.09,1.41,2025-10-28,2017,A,55,6.1NRT,296.49,13.87,D
29.97612,-92.08569,312.99,2.07,1.4,2025-10-28,2019,A,69,6.1NRT,295.59,22.88,D
29.97201,-92.1061,315.11,2.08,1.4,2025-10-28,2019,A,72,6.1NRT,295.62,28.36,D
30.57789,-89.28575,304.66,1.33,1.14,2025-10-28,2019,A,52,6.1NRT,294.54,5.59,D
30.69572,-91.51189,306.01,1.82,1.32,2025-10-28,2019,A,54,6.1NRT,295.34,9.48,D
31.46286,-89.54891,301.21,1.33,1.14,2025-10-28,2019,A,15,6.1NRT,288.51,2.55,D
30.95906,-92.18636,314.6,2,1.38,2025-10-28,2019,A,72,6.1NRT,292.79,26.44,D
32.12835,-90.16868,304.19,1.4,1.17,2025-10-28,2019,A,56,6.1NRT,291.63,7.5,D
19.99249,-89.08478,308.77,2.09,1.41,2025-10-28,2017,A,51,6.1NRT,296.9,12.51,D
31.36765,-95.15519,307.28,3.11,1.67,2025-10-28,2019,A,49,6.1NRT,292.43,27.61,D
33.44553,-96.00627,304.65,3.13,1.68,2025-10-28,2021,A,59,6.1NRT,287.2,33.32,D
33.44612,-96.01097,303.4,3.13,1.68,2025-10-28,2021,A,56,6.1NRT,287.15,28.15,D
41.63094,-87.13813,305.68,1.04,1.02,2025-10-28,2021,A,47,6.1NRT,290.97,8.06,D
44.80019,-87.60728,302.11,1.07,1.03,2025-10-28,2023,A,51,6.1NRT,285.35,7,D
44.7985,-87.62035,324.23,1.07,1.03,2025-10-28,2023,A,83,6.1NRT,286.61,26.46,D
21.04089,-102.17317,320.54,1.8,1.32,2025-10-28,2155,A,73,6.1NRT,300.2,28.63,D
25.417,-108.31822,321.58,1,1,2025-10-28,2157,A,68,6.1NRT,310,6.99,D
25.41562,-108.32787,322.92,1,1,2025-10-28,2157,A,72,6.1NRT,309.77,8.33,D
25.47734,-108.21014,322.08,1.01,1,2025-10-28,2157,A,73,6.1NRT,311.44,4.98,D
27.38782,-110.29658,333.47,1.03,1.01,2025-10-28,2157,A,84,6.1NRT,309.09,25.3,D
27.38627,-110.30661,319.65,1.03,1.01,2025-10-28,2157,A,65,6.1NRT,308.48,8.65,D
34.17358,-109.75894,327.04,1.03,1.01,2025-10-28,2159,A,84,6.1NRT,291.36,25.68,D
34.17211,-109.76973,346.42,1.03,1.01,2025-10-28,2159,A,94,6.1NRT,292.9,55.63,D
34.18239,-109.76069,316.17,1.03,1.01,2025-10-28,2159,A,62,6.1NRT,291.34,13.86,D
34.18093,-109.77143,352.18,1.03,1.01,2025-10-28,2159,A,97,6.1NRT,294.41,67.38,D
34.1912,-109.76246,335.87,1.03,1.01,2025-10-28,2159,A,89,6.1NRT,292.64,36.64,D
34.18974,-109.77319,340.3,1.03,1.01,2025-10-28,2159,A,70,6.1NRT,293.92,41.88,D
34.18827,-109.78392,336.22,1.03,1.01,2025-10-28,2159,A,73,6.1NRT,294.17,35.69,D
34.18681,-109.79465,322.52,1.03,1.01,2025-10-28,2159,A,52,6.1NRT,291.32,18.88,D
34.19562,-109.79639,331.4,1.03,1.01,2025-10-28,2159,A,86,6.1NRT,292.2,29.87,D
34.76756,-112.98056,311.44,1.06,1.03,2025-10-28,2159,A,51,6.1NRT,295.98,7.73,D
34.7774,-112.97686,308.72,1.06,1.03,2025-10-28,2159,A,51,6.1NRT,295.86,6.46,D
34.77557,-112.98806,313.65,1.06,1.03,2025-10-28,2159,A,66,6.1NRT,296.02,10.25,D
35.09659,-112.13858,348.74,1.01,1.01,2025-10-28,2159,A,81,6.1NRT,295.65,55.6,D
35.10696,-112.12988,353.98,1.01,1.01,2025-10-28,2159,A,97,6.1NRT,294.87,68.98,D
35.10529,-112.14064,345.71,1.01,1.01,2025-10-28,2159,A,93,6.1NRT,294.8,50.77,D
35.11567,-112.13189,322.81,1.01,1.01,2025-10-28,2159,A,54,6.1NRT,292.31,18.6,D
35.11401,-112.14262,319.84,1.01,1.01,2025-10-28,2159,A,51,6.1NRT,292.14,15.47,D
35.97139,-105.75858,304.14,1.67,1.27,2025-10-28,2159,A,58,6.1NRT,283.93,16.13,D
35.96971,-105.77527,334.26,1.66,1.27,2025-10-28,2159,A,89,6.1NRT,290.78,76.14,D
36.72478,-106.11032,306.16,1.62,1.25,2025-10-28,2159,A,63,6.1NRT,281.52,16.91,D
36.73756,-106.09367,301.51,1.63,1.26,2025-10-28,2159,A,24,6.1NRT,281.51,10.35,D
38.43799,-121.96057,312.26,2.76,1.59,2025-10-28,2201,A,71,6.1NRT,295.09,38.92,D
38.42951,-121.96165,309.09,2.76,1.59,2025-10-28,2201,A,66,6.1NRT,295.06,28.75,D
40.60818,-110.97433,310.92,1.07,1.03,2025-10-28,2201,A,57,6.1NRT,275.12,14.58,D
40.61875,-110.964,344.07,1.07,1.03,2025-10-28,2201,A,91,6.1NRT,276.78,57.68,D
40.6171,-110.97656,354.57,1.07,1.03,2025-10-28,2201,A,98,6.1NRT,277.77,81.91,D
38.97068,-120.49567,336.44,2.18,1.43,2025-10-28,2201,A,90,6.1NRT,294.34,115.68,D
38.96573,-120.51847,343.53,2.19,1.43,2025-10-28,2201,A,93,6.1NRT,294.34,153.15,D
40.62637,-110.97181,360.65,1.07,1.03,2025-10-28,2201,A,75,6.1NRT,281.32,101.27,D
40.62479,-110.98413,315.24,1.07,1.03,2025-10-28,2201,A,50,6.1NRT,274.45,18.31,D
40.63687,-110.96173,326.98,1.07,1.03,2025-10-28,2201,A,79,6.1NRT,275.21,30.87,D
40.63529,-110.97404,353.9,1.07,1.03,2025-10-28,2201,A,97,6.1NRT,277.78,81.42,D
38.97194,-120.50017,343.39,2.18,1.43,2025-10-28,2201,A,93,6.1NRT,294.31,151.56,D
38.9667,-120.52356,330.4,2.19,1.43,2025-10-28,2201,A,87,6.1NRT,293.56,89.59,D
39.473,-121.92993,311.65,2.57,1.54,2025-10-28,2201,A,72,6.1NRT,294.58,36.62,D
39.40662,-122.21485,308.27,2.69,1.57,2025-10-28,2201,A,58,6.1NRT,294.52,22.78,D
39.46788,-121.93506,307.12,2.57,1.54,2025-10-28,2201,A,57,6.1NRT,294.39,22.31,D
39.91836,-121.703,302.96,2.43,1.5,2025-10-28,2201,A,49,6.1NRT,290.7,15.52,D
39.92867,-121.71281,303.29,2.43,1.5,2025-10-28,2201,A,55,6.1NRT,291.33,16.04,D
39.78241,-123.75044,304.82,3.25,1.7,2025-10-28,2201,A,60,6.1NRT,289.73,35.67,D
40.34909,-123.8309,305.71,3.16,1.68,2025-10-28,2201,A,58,6.1NRT,288.85,40.14,D
40.34901,-123.84074,303.44,3.16,1.68,2025-10-28,2201,A,56,6.1NRT,289.05,32.23,D
40.6511,-124.02605,314.53,3.18,1.69,2025-10-28,2201,A,75,6.1NRT,288.36,75.77,D
40.64264,-124.05971,302.96,3.19,1.69,2025-10-28,2201,A,54,6.1NRT,288.12,33.65,D
41.20317,-121.8943,306.32,2.29,1.47,2025-10-28,2201,A,63,6.1NRT,284.41,29.92,D
41.1968,-121.86895,300.6,2.29,1.46,2025-10-28,2201,A,19,6.1NRT,282.92,17.35,D
42.38974,-120.416,319.42,1.75,1.3,2025-10-28,2201,A,77,6.1NRT,285.14,40.02,D
42.38573,-120.43528,333.33,1.76,1.3,2025-10-28,2201,A,88,6.1NRT,285.14,77.31,D
42.38795,-120.41995,318.33,1.75,1.3,2025-10-28,2201,A,78,6.1NRT,285.12,39.46,D
42.38381,-120.4393,310.9,1.76,1.3,2025-10-28,2201,A,71,6.1NRT,284.59,25.82,D
42.39893,-120.42426,339.87,1.75,1.3,2025-10-28,2201,A,86,6.1NRT,285.96,95.74,D
42.39491,-120.44313,333.98,1.76,1.3,2025-10-28,2201,A,72,6.1NRT,285.72,75.73,D
42.40595,-120.44717,336.91,1.76,1.3,2025-10-28,2201,A,85,6.1NRT,286.08,85.95,D
42.41696,-120.45142,346.62,1.76,1.3,2025-10-28,2201,A,89,6.1NRT,287.55,128.23,D
42.41297,-120.47021,310.51,1.76,1.3,2025-10-28,2201,A,70,6.1NRT,286.14,24.36,D
43.12533,-120.74133,334.21,1.75,1.3,2025-10-28,2201,A,89,6.1NRT,288.38,79.34,D
43.12104,-120.76155,302.91,1.75,1.3,2025-10-28,2201,A,54,6.1NRT,287.37,11.79,D
43.11295,-121.35735,314.99,1.89,1.34,2025-10-28,2201,A,75,6.1NRT,285.26,38.68,D
42.99315,-123.09449,301.96,2.39,1.49,2025-10-28,2201,A,44,6.1NRT,288.86,16.99,D
43.01218,-123.07212,308.93,2.38,1.49,2025-10-28,2201,A,68,6.1NRT,288.26,33.1,D
43.00594,-123.09884,343.46,2.39,1.49,2025-10-28,2201,A,93,6.1NRT,289.51,178.7,D
43.01017,-123.07838,327.91,2.38,1.49,2025-10-28,2201,A,85,6.1NRT,288.61,93.71,D
43.0037,-123.10533,326.26,2.39,1.49,2025-10-28,2201,A,84,6.1NRT,289.36,87.06,D
43.38479,-121.90922,308.27,2,1.38,2025-10-28,2201,A,67,6.1NRT,280.23,30.77,D
43.37756,-121.91057,303.58,2,1.38,2025-10-28,2201,A,56,6.1NRT,280.24,22.68,D
43.34666,-123.15633,301.07,2.35,1.48,2025-10-28,2201,A,44,6.1NRT,288.11,15.67,D
44.74653,-116.21948,307.02,1.05,1.02,2025-10-28,2201,A,20,6.1NRT,269.46,10.1,D
44.75535,-116.22207,306.89,1.05,1.02,2025-10-28,2201,A,38,6.1NRT,268.68,10.59,D
44.75324,-116.23505,312.73,1.05,1.02,2025-10-28,2201,A,54,6.1NRT,272.07,15.21,D
43.41946,-123.13881,301.19,2.33,1.48,2025-10-28,2201,A,45,6.1NRT,288.92,16.84,D
43.38585,-123.45615,312.83,2.44,1.51,2025-10-28,2201,A,73,6.1NRT,288.24,43.07,D
44.74931,-117.90298,300.5,1.18,1.08,2025-10-28,2201,A,38,6.1NRT,279.05,9.01,D
43.89395,-122.85807,301.63,2.18,1.43,2025-10-28,2201,A,48,6.1NRT,285.64,17.45,D
43.88866,-122.88097,320.22,2.19,1.43,2025-10-28,2201,A,80,6.1NRT,283.85,60.93,D
44.83455,-118.47023,300.5,1.24,1.1,2025-10-28,2201,A,34,6.1NRT,276.83,10.26,D
45.0466,-118.22927,312.62,1.2,1.09,2025-10-28,2201,A,73,6.1NRT,271.99,19.38,D
44.95304,-119.07076,317.26,1.3,1.13,2025-10-28,2201,A,77,6.1NRT,281.9,26.09,D
44.9627,-119.07439,309.2,1.3,1.13,2025-10-28,2201,A,68,6.1NRT,281.74,16.2,D
44.37358,-122.37018,301.35,1.98,1.37,2025-10-28,2201,A,34,6.1NRT,278.81,14.41,D
45.20142,-119.20015,316.39,1.31,1.13,2025-10-28,2201,A,77,6.1NRT,275,25.57,D
45.19838,-119.21593,315.46,1.31,1.13,2025-10-28,2201,A,76,6.1NRT,274.69,24.68,D
45.21099,-119.20424,315.17,1.31,1.13,2025-10-28,2201,A,65,6.1NRT,276.41,22.39,D
45.20799,-119.21991,325.85,1.31,1.13,2025-10-28,2201,A,84,6.1NRT,277.32,38.18,D
45.81446,-116.9453,305.3,1.06,1.03,2025-10-28,2201,A,58,6.1NRT,270.15,10.97,D
46.20807,-117.55018,304.53,1.09,1.04,2025-10-28,2201,A,59,6.1NRT,270.28,12.32,D
48.57811,-114.57664,331.45,1.02,1.01,2025-10-28,2203,A,87,6.1NRT,275.53,35.83,D
49.09587,-114.5742,314.25,1.03,1.01,2025-10-28,2203,A,63,6.1NRT,270.98,17.38,D
49.10279,-114.59058,331.35,1.03,1.01,2025-10-28,2203,A,80,6.1NRT,271.15,35.53,D
17.75899,-92.9119,313.63,1.07,1.03,2025-10-29,0319,T,87,6.1NRT,295.23,10.86,N
17.75769,-92.9217,328.53,1.07,1.03,2025-10-29,0319,T,100,6.1NRT,295.67,27.13,N
17.87822,-92.48651,307.02,1.11,1.05,2025-10-29,0319,T,12,6.1NRT,294.73,4.97,N
17.89674,-92.48914,324.89,1.11,1.05,2025-10-29,0319,T,100,6.1NRT,294.61,23.26,N
17.89541,-92.49936,308.82,1.11,1.05,2025-10-29,0319,T,75,6.1NRT,294.11,6.99,N
17.8427,-93.11512,363.61,1.05,1.02,2025-10-29,0319,T,100,6.1NRT,296.15,102.2,N
17.84144,-93.1248,346.23,1.05,1.02,2025-10-29,0319,T,100,6.1NRT,295.62,57.09,N
17.88789,-93.19063,313.13,1.05,1.02,2025-10-29,0319,T,86,6.1NRT,294.69,10.84,N
17.89816,-93.1823,344.09,1.05,1.02,2025-10-29,0319,T,100,6.1NRT,296.01,52.13,N
17.89688,-93.19196,318.6,1.05,1.02,2025-10-29,0319,T,97,6.1NRT,295.44,15.6,N
18.04206,-93.06727,304.13,1.06,1.03,2025-10-29,0319,T,54,6.1NRT,294.04,4.95,N
18.09687,-94.04427,307.39,1.01,1,2025-10-29,0319,T,71,6.1NRT,294.95,6.56,N
18.09562,-94.05354,305.02,1.01,1,2025-10-29,0319,T,62,6.1NRT,294.83,4.99,N
18.10063,-94.34667,305.59,1,1,2025-10-29,0319,T,65,6.1NRT,295.33,5,N
18.20263,-94.00935,309.09,1.01,1,2025-10-29,0319,T,76,6.1NRT,295.11,7.55,N
18.42208,-93.18713,327.06,1.06,1.03,2025-10-29,0319,T,100,6.1NRT,297.88,23.85,N
18.64352,-92.17352,321.81,1.17,1.08,2025-10-29,0319,T,100,6.1NRT,295.85,21.14,N
18.50988,-96.14658,351.3,1.06,1.03,2025-10-29,0319,T,100,6.1NRT,296.75,69.64,N
19.36892,-92.00975,309.45,1.21,1.1,2025-10-29,0319,T,66,6.1NRT,296.87,7.55,N
19.39511,-92.03632,314.38,1.21,1.09,2025-10-29,0319,T,85,6.1NRT,296.67,12.56,N
19.39373,-92.04756,322.08,1.21,1.09,2025-10-29,0319,T,100,6.1NRT,296.85,21.83,N
19.45169,-92.08479,307.94,1.21,1.09,2025-10-29,0319,T,58,6.1NRT,296.26,5.65,N
